Alloy Formula,Rm,Rmd,Vmm,Eea,Eead,XM,XMd,XP,XPd,Hf,Hfd,I1,I1d,I2,I2d,Tm,Tmd,Cp,Cpd,K,Kd,VEC,VECd,Hmix,Smix,Dmax
Fe72Nb4B20Si4,0.054409036,0.639513529,0.02253284,0.234981323,0.009570617,0.474038313,0.106434049,0.675255343,0.032974587,0.526093006,0.395984505,0.75867048,0.136236341,0.54592006,0.176253154,0.68277986,0.232729242,0.12836815,0.800427359,0.077761662,0.181007171,0.584533333,0.126401151,0.620202003,0.219015089,2
Ni59Zr11Ti16Si2Sn3Nb9,0.32105947,0.289744123,0.203772458,0.545706142,0.003633729,0.476221047,0.401067497,0.583934471,0.292830948,0.364804271,0.16378346,0.524621573,0.256511836,0.378115428,0.104483949,0.620265356,0.395819534,0.433348028,0.085363846,0.070829562,0.236712943,0.705866667,0.200262526,0.329221192,0.564392013,2
Ni59Zr13Ti14Si2Sn3Nb9,0.325127166,0.308145194,0.208007785,0.549243361,0.003474128,0.476991423,0.398058436,0.580288581,0.307708936,0.365775117,0.163088708,0.523167923,0.260286791,0.377204528,0.10526419,0.622844494,0.397027191,0.433865136,0.085024392,0.070887723,0.236432594,0.705866667,0.200262526,0.313240011,0.567970432,2
Ni59Zr20Ti9Si2Sn3Nb7,0.340316115,0.367579419,0.223712741,0.553297382,0.003173872,0.475835858,0.398919797,0.566486282,0.358460319,0.361841515,0.159305763,0.518597168,0.271900217,0.372409718,0.109062608,0.620713602,0.37826062,0.436467912,0.082775505,0.068779376,0.243766598,0.7032,0.204737775,0.250295107,0.542001058,2
Ni59Zr14Ti13Si2Sn3Nb9,0.327161014,0.317010776,0.210125422,0.551011971,0.003393531,0.477376611,0.396545825,0.578465636,0.314963009,0.36626054,0.162739934,0.522441098,0.262151286,0.376749079,0.105652498,0.624134062,0.397607514,0.43412369,0.084852697,0.070916804,0.236292382,0.705866667,0.200262526,0.305249421,0.567970432,2
Ni59Zr16Ti11Si2Sn3Nb9,0.33122871,0.334113381,0.214360748,0.55454919,0.003230527,0.478146988,0.393504196,0.574819745,0.329127467,0.367231387,0.162039581,0.520987448,0.265835633,0.375838179,0.106425541,0.6267132,0.398721849,0.434640797,0.084505354,0.070974965,0.236011879,0.705866667,0.200262526,0.28926824,0.564392013,2
[(Fe0.7Co0.3)0.72Mo0.04B0.24]94Dy6,0.088768082,0.968674578,0.063677368,0.26509489,0.00545978,0.462833958,0.21955036,0.673290034,0.218464993,0.524855197,0.38593498,0.718624487,0.299324634,0.569165647,0.192467057,0.686488632,0.266368373,0.1224836,0.855007475,0.074161303,0.235660026,0.581845333,0.183178289,0.662739651,0.611010934,2
Ni59Zr19Ti9Si2Sn3Nb8,0.33780626,0.359124226,0.221154408,0.555691895,0.003119493,0.477376611,0.394707312,0.568830069,0.350730895,0.365021874,0.160365018,0.519065483,0.270684256,0.373668499,0.108131914,0.62500297,0.38927542,0.435812909,0.083469316,0.069906251,0.239757112,0.704533333,0.202503037,0.261807977,0.549653269,2
[(Fe0.6Co0.4)0.72Mo0.04B0.24]94Dy6,0.089744329,0.968939017,0.064348836,0.282147914,0.005139507,0.47065482,0.223220154,0.67622758,0.21738811,0.530270351,0.380549197,0.718066645,0.299294218,0.575834036,0.190416426,0.684481705,0.268961872,0.120792037,0.854315216,0.079032545,0.237213033,0.590869333,0.187442539,0.656653386,0.64467348,2
(Fe0.72Mo0.04B0.24)95Dy5,0.076764053,0.933027168,0.05319943,0.213219228,0.004639468,0.443865235,0.180107327,0.67032471,0.197470717,0.512695324,0.400819492,0.727889813,0.275977398,0.556478254,0.195770615,0.694602517,0.257882282,0.122383143,0.85991475,0.061693875,0.219635525,0.559733333,0.161118063,0.688019647,0.263025716,2
(Fe0.72Nb0.04B0.20Si0.04)99Y1,0.063657995,0.697582412,0.031451867,0.235221705,0.00949882,0.469980997,0.129225191,0.669651088,0.072026931,0.522191542,0.397230836,0.752191996,0.166281515,0.53964593,0.178385,0.681730275,0.231804693,0.132216329,0.797163271,0.075798282,0.186439223,0.579573333,0.132289004,0.619626559,0.25730428,2
(Fe0.72Nb0.04B0.20Si0.04)98Y2,0.072906954,0.75034494,0.040370894,0.235462087,0.009427005,0.465923681,0.149644162,0.664046834,0.105424812,0.518290078,0.398462816,0.745713512,0.192345995,0.5333718,0.180469885,0.68068069,0.23086367,0.136064507,0.793855383,0.073834902,0.191803384,0.574613333,0.13808847,0.619162503,0.284417834,2
[(Fe0.9Co0.1)0.72Mo0.04B0.24]94Dy6,0.086815589,0.968106588,0.062334431,0.230988843,0.005475279,0.447192235,0.208144673,0.667414942,0.220253919,0.514024888,0.396748115,0.719740171,0.299377264,0.55582887,0.196431687,0.690502488,0.261063651,0.125866727,0.856351385,0.06441882,0.230153879,0.563797333,0.172772592,0.677233633,0.456215519,2
Ni61Zr22Nb7Al4Ta6,0.335729139,0.336195754,0.218288462,0.553543704,0.00267335,0.471341996,0.392473238,0.552423562,0.373815445,0.375320547,0.110789841,0.511119112,0.308339317,0.40828497,0.10176793,0.681588767,0.497113432,0.44109258,0.023764894,0.098837864,0.298584751,0.721866667,0.191259528,0.28312748,0.461044912,2
Ni60Nb30Zr10,0.307990916,0.204347276,0.18944868,0.60831991,0.00106979,0.497149607,0.287658422,0.582719174,0.263571652,0.426932754,0.094893101,0.507241463,0.264652477,0.390893197,0.095742544,0.767877611,0.432805639,0.429414561,0.040065634,0.083534172,0.150979411,0.741866667,0.145754795,0.419710827,0.284661489,2
Fe70Ni2Y6B22,0.085190818,0.971378847,0.061843238,0.211131231,0.005901109,0.44733193,0.176776424,0.654074456,0.201969741,0.482016575,0.411956824,0.735172301,0.243913054,0.551504469,0.193006909,0.66607753,0.175747469,0.133313425,0.841462567,0.05491154,0.190859412,0.573866667,0.165571937,0.702101331,0.230143615,2
(Fe0.72Mo0.04B0.24)93Dy7,0.09491463,1,0.070126444,0.214652411,0.004575554,0.43487751,0.218745219,0.658630083,0.242967567,0.504524145,0.403521155,0.712706213,0.321096211,0.541842708,0.200866874,0.690416314,0.258782117,0.132733436,0.854015675,0.05740128,0.232237674,0.549813333,0.171837512,0.683409066,0.29581323,2
Fe71Ni1Y6B22,0.085118696,0.971358878,0.061793808,0.206161224,0.00453083,0.445534384,0.17350488,0.653380001,0.201859447,0.480787952,0.413156951,0.736157636,0.243388502,0.549317623,0.193477116,0.666649905,0.174873943,0.132477434,0.840985007,0.054529857,0.190417469,0.5712,0.163122006,0.70441573,0.199176737,2
Fe66Co6Y6B22,0.085912041,0.971613579,0.062339669,0.216309146,0.004593487,0.450670228,0.177492571,0.655289753,0.201619876,0.484359998,0.409490387,0.73664843,0.242895455,0.553042469,0.192251788,0.66544309,0.176415397,0.13014183,0.839914951,0.05846665,0.196606854,0.576533333,0.165665046,0.699263235,0.322286036,2
Fe68Co4Y6B22,0.085623552,0.971523148,0.062141239,0.211269837,0.004085175,0.448359098,0.1751867,0.654421684,0.201672072,0.482759775,0.411111196,0.736813277,0.242881836,0.551071906,0.192819353,0.666036153,0.175613793,0.130641701,0.840112399,0.057027158,0.194533983,0.573866667,0.164035812,0.701695889,0.280637909,2
Fe66W6Y6B22,0.09595146,0.985249677,0.069965799,0.220883137,0.005804351,0.45221098,0.181403707,0.680290143,0.274425448,0.522946124,0.394290346,0.736266285,0.242954486,0.556612829,0.191548443,0.745175682,0.460108419,0.127349447,0.839139566,0.074606412,0.268897662,0.552533333,0.163482995,0.708791128,0.322286036,2
Y6Fe72B22,0.085046574,0.971338837,0.06174443,0.201191218,0.002034531,0.443736839,0.170105459,0.652685545,0.201741372,0.479559329,0.414358068,0.737142971,0.242853773,0.547130777,0.193942472,0.667222281,0.173995254,0.131641443,0.840503751,0.054148173,0.18996691,0.568533333,0.160591748,0.706763916,0.157002338,2
Fe70Co2Y6B22,0.085335063,0.971431563,0.06194286,0.206230527,0.003318707,0.446047969,0.17272605,0.653553615,0.201712582,0.481159552,0.412733745,0.736978124,0.242867945,0.549101341,0.193382911,0.666629217,0.174807089,0.131141572,0.840308665,0.055587665,0.192323262,0.5712,0.162345279,0.704196116,0.230143615,2
Co43Fe20Ta5.5B31.5,0,0.894718373,0,0.315563249,0.003976332,0.523920189,0.040194248,0.704682886,0.085308001,0.667324387,0.340894687,0.778283516,0.08823068,0.705881914,0.177215663,0.746310089,0.369145457,0,1,0.075927764,0.228727432,0.580533333,0.227750991,0.552919712,0.532964684,2
Ni60Nb30Ta10,0.283036613,0.044432341,0.163996091,0.602860823,0.001386534,0.516409019,0.214203855,0.597476349,0.188446911,0.476144628,0.118113813,0.541559594,0.226345188,0.417213159,0.076629844,0.848010176,0.54874888,0.429414561,0.040065634,0.096184255,0.093888663,0.7552,0.121052939,0.510935326,0.284661489,2
(Fe0.68Tb0.07B0.2Si0.05)96Nb4,0.110595164,0.941581697,0.077713417,0.273041674,0.009832473,0.458630784,0.18552059,0.638115873,0.231752228,0.519437686,0.403803992,0.706897757,0.340208901,0.503387367,0.196400408,0.670693497,0.246583135,0.156434007,0.807947934,0.064400848,0.235095332,0.5408,0.172760004,0.575333497,0.407325311,2
Ca30Mg25Cu45,0.641989121,0.913353308,0.579661688,0.336589249,0.014280653,0.397000668,0.645190138,0.342698063,0.851487731,0.111608512,0.092475265,0.487384902,0.464305622,0.384656511,0.196275722,0.148318403,0.263540924,0.380802112,0.038688067,0.834723752,0.197892564,0.4952,0.626150962,0.899272949,0.420034221,2.5
Ag30.8Mg23.1Ca30.7Cu15.4,0.673268546,0.623048315,0.582428571,0.342158725,0.01490955,0.422872477,0.563416687,0.375432949,0.807658715,0.09616596,0.06664938,0.510065216,0.401101623,0.455238522,0.200449129,0.116687914,0.230589149,0.398210721,0.020270685,0.865723727,0.217213617,0.5096,0.612844984,0.786920012,0.647932819,2.5
Mg60Ni23.6La16.4,0.634289348,0.485052384,0.521481167,0.16806048,0.052904668,0.399568589,0.422801397,0.285978427,0.598896682,0.106222657,0.207338446,0.518543967,0.485542414,0.237912426,0.118061438,0.135271691,0.596218581,0.426136097,0.066370222,0.245001581,0.233230708,0.2288,0.719945695,0.919738659,0.321323655,2.5
Ti42.5Zr2.5Hf5Cu42.5Ni7.5,0.366157522,0.122672497,0.234555349,0.43579484,0.007347983,0.407914334,0.530021064,0.534541338,0.294046282,0.25808079,0.070193129,0.503663535,0.265666336,0.426593936,0.162911092,0.516455479,0.370555627,0.373847011,0.019782728,0.503213412,0.560712126,0.678533333,0.30305773,0.821035271,0.497265889,2.5
Fe64Cr3Mo10P10C10B3,0.076204384,0.572267726,0.033671466,0.306145483,0.008169946,0.616686354,0.776570147,0.767791511,0.296338134,0.618380333,0.758156784,0.926342275,0.735489662,0.515978243,0.135350344,0.715419054,0.939647107,0.186305777,0.734478496,0.115786432,0.225328293,0.6072,0.033778459,0.428639002,0.515831654,2.5
Fe63Cr3Mo10P12C10B2,0.077055427,0.55253829,0.033499785,0.311397651,0.007979646,0.630681526,0.790242453,0.772218663,0.297853583,0.59739465,0.779937963,0.94422442,0.750278967,0.513975636,0.130443309,0.691106199,0.997577293,0.196183399,0.710972251,0.111906709,0.239754209,0.605866667,0.02922261,0.401018251,0.517972858,2.5
Fe75Mo2Ga3P10C4B4Si2,0.100206674,0.361298192,0.041890699,0.258905668,0.009240579,0.557624159,0.645201239,0.714318453,0.183993082,0.387777511,0.729978922,0.869912178,0.609860224,0.485455097,0.116841352,0.535474508,0.87678883,0.264486454,0.545473635,0.085538919,0.219766045,0.6312,0.041370075,0.584962317,0.338492689,2.5
Fe77Mo2P10C4B4Si3,0.092403045,0.338353522,0.03606178,0.260915451,0.009679829,0.573031688,0.611581737,0.715446943,0.182759025,0.408325979,0.709384431,0.892245189,0.559445561,0.471299535,0.114660913,0.565822174,0.786710159,0.257944177,0.548023934,0.092321981,0.215779481,0.645866667,0.017231744,0.556336407,0.264262055,2.5
(Cu0.6Hf0.25Ti0.15)92Nb8,0.377043656,0.208748854,0.247528512,0.506559518,0.005278746,0.455908787,0.477397901,0.521364049,0.40013465,0.3228011,0.161442702,0.523121466,0.266719023,0.517129683,0.139737558,0.58792017,0.631085227,0.367108234,0.025086595,0.669364624,0.44603506,0.747733333,0.263131645,0.893086239,0.479499213,2.5
[(Ni0.7Fe0.3)0.75B0.2Si0.05]96Nb4,0.061886672,0.6252088,0.026695446,0.489865444,0.004981725,0.566483488,0.130648825,0.709283652,0.01382486,0.58810934,0.337076149,0.708572002,0.168556778,0.648355519,0.14447501,0.650279967,0.269402895,0.176501929,0.808237089,0.100517272,0.183121832,0.72,0.186882849,0.578230625,0.580587194,2.5
Fe65Cr2Mo9P10C8B6,0.069612409,0.579376212,0.029754075,0.291522574,0.00829638,0.600893637,0.727132283,0.75937124,0.265866714,0.578709537,0.732269302,0.912925984,0.688261649,0.527277516,0.141836924,0.688772562,0.905276959,0.181063165,0.737384564,0.103845189,0.237037327,0.6032,0.049604826,0.45740006,0.50726275,2.5
Zr55Al20Co25,0.515991525,0.272949759,0.379938025,0.349788478,0.000909371,0.255764984,0.40723321,0.378288897,0.413889133,0.273220974,0.060918789,0.335294887,0.447084324,0.254761779,0.129507339,0.577865505,0.516917072,0.380504775,0.014667766,0.127464131,0.558358818,0.361866667,0.29768289,0.148782512,0.364153952,2.5
Ni42Ti20Zr21.5Al8Cu5Si3.5,0.369410236,0.329698731,0.246535751,0.473051178,0.005160093,0.398413024,0.530256451,0.51974076,0.3722114,0.334998614,0.208297462,0.460825816,0.365960021,0.364458229,0.127059358,0.559940912,0.326210867,0.404112042,0.113403198,0.151671956,0.583227436,0.593866667,0.303129114,0.153935007,0.755211042,2.5
Fe76Si9B10P5,0.084887905,0.337430218,0.031219772,0.258885867,0.010757493,0.521288069,0.35262993,0.683675613,0.02577967,0.426877517,0.442442777,0.81408527,0.306175517,0.475852888,0.130394338,0.56399471,0.409340439,0.222477472,0.574613181,0.098742444,0.206873492,0.620533333,0.070338981,0.597999818,0.210541019,2.5
[(Co0.8Fe0.2)0.75B0.2Si0.05]96Nb4,0.066560195,0.631393688,0.029919959,0.384509222,0.004019191,0.542447743,0.089757163,0.699283496,0.012788298,0.57227316,0.350496286,0.753485295,0.137151381,0.594890751,0.156010122,0.662047455,0.2529312,0.119971697,0.777908954,0.122737798,0.186505633,0.6624,0.155654671,0.60148679,0.516935669,2.5
Fe56.05Co13.45Nb5.5B25,0.035130755,0.766832741,0.015825123,0.253193378,0.006498989,0.480143547,0.060598388,0.684782401,0.053666162,0.554898858,0.379240325,0.754800698,0.163235466,0.604858406,0.185331042,0.710475592,0.257263372,0.082283928,0.890653239,0.066469645,0.183711335,0.584466667,0.161184736,0.611762491,0.446703821,2.5
[(Fe0.8Co0.2)0.75B0.2Si0.05]96Nb4,0.060328831,0.623337462,0.025633983,0.275660135,0.008238329,0.492527348,0.121997192,0.680533203,0.027883805,0.537708347,0.384602706,0.757045988,0.13597529,0.552326566,0.169770111,0.674857632,0.237482472,0.130768909,0.783420966,0.091644765,0.188091386,0.6048,0.135738459,0.605865566,0.516935669,2.5
(Fe0.73Tb0.02B0.2Si0.05)96Nb4,0.073206983,0.729952265,0.039493368,0.248995554,0.009975141,0.470956808,0.139172559,0.66394961,0.104294123,0.524258441,0.398277082,0.743565706,0.212390428,0.528209609,0.180541562,0.676717921,0.236226329,0.140672559,0.792007148,0.076457686,0.198269027,0.5728,0.138482655,0.602955464,0.299440032,2.5
Fe58Co14Y6B22,0.087065997,0.971963867,0.063133389,0.236466385,0.005439844,0.459914745,0.185256722,0.658762029,0.201294904,0.490760889,0.403023863,0.735989042,0.24294717,0.560924726,0.18994121,0.663070835,0.179571499,0.128142346,0.839113295,0.064224619,0.203654897,0.5872,0.171600413,0.690208359,0.440855685,2.5
Fe60Co12Y6B22,0.086777508,0.97187801,0.062934959,0.231427075,0.005339828,0.457603616,0.183526661,0.65789396,0.201393517,0.489160666,0.404638056,0.736153889,0.242934656,0.558954162,0.190524927,0.663663899,0.178789956,0.128642217,0.839315493,0.062785127,0.202067175,0.584533333,0.17020082,0.692370718,0.416629536,2.5
Fe56Co16Y6B22,0.087354486,0.972048583,0.063331819,0.241505694,0.005494048,0.462225874,0.18685193,0.659630098,0.201184763,0.492361112,0.401411238,0.735824195,0.242959408,0.56289529,0.189353422,0.662477771,0.180348109,0.127642475,0.838909903,0.065664111,0.205135517,0.589866667,0.17294618,0.688113575,0.462235309,2.5
Fe64Co8Y6B22,0.08620053,0.97170287,0.062538099,0.221348456,0.004941674,0.452981357,0.179648369,0.656157822,0.201556034,0.485960221,0.407871283,0.736483583,0.242908798,0.555013034,0.191680204,0.664850026,0.177211937,0.129641959,0.839716319,0.059906142,0.198549029,0.5792,0.167234598,0.696898156,0.358010098,2.5
Fe62Co10Y6B22,0.086489019,0.971791014,0.062736529,0.226387765,0.005180358,0.455292486,0.181658417,0.657025891,0.201480568,0.487560444,0.406253851,0.736318736,0.242921865,0.556983598,0.191104587,0.664256962,0.178003447,0.129142088,0.8395165,0.061345634,0.200367103,0.581866667,0.168746026,0.69460065,0.389189516,2.5
Fe71Mo1Y6B22,0.086806357,0.973658036,0.063067025,0.20413164,0.003035847,0.443223255,0.17051439,0.655550174,0.206948203,0.485652228,0.410995416,0.734104542,0.247627704,0.547109035,0.193949923,0.674704539,0.197281793,0.130745122,0.840253957,0.05624925,0.197461046,0.565866667,0.161148592,0.704686025,0.199176737,2.5
Mg75Ni15Nd10,0.618188773,0.152265841,0.479367679,0.139298793,0.125349348,0.442581275,0.119170572,0.256325186,0.459442937,0.090752051,0.165367933,0.566399028,0.387211431,0.233173689,0.0911518,0.08278555,0.558946162,0.407803761,0.063424045,0.299657939,0.161677751,0.128533333,0.763006856,1,0.150721735,2.8
Ca65Li9.69Mg8.31Zn17,0.978993669,0.522795225,0.979557794,0.077789614,0.054402455,0.169197781,0.922556027,0.040456361,0.670790498,0.0164494,0.098497848,0.302380727,0.940048558,0.70456999,0.951685057,0.0013975,0.477149453,0.436972773,0.007877502,0.440103055,0.104193122,0.168946667,0.996045673,0.861482863,0.377655938,3
Ce70Al10Cu17Zn3,0.80305256,0.518371927,0.729827279,0.421089263,0.004203572,0.119279955,0.764271181,0.199466658,0.736330322,0,0.229146057,0.056175334,0.790360373,0.057558895,0.27254032,0.090614887,0.205408601,0.484271087,0.100842748,0.194513208,0.864548927,0.305866667,0.585260649,0.622524849,0.275389493,3
Ce68Al10Cu20Si2,0.778603113,0.595244691,0.706452662,0.456473335,0.003025152,0.128396076,0.753385815,0.219519055,0.775802298,0.035942746,0.484689933,0.057007062,0.715794873,0.077333197,0.275779279,0.112911808,0.221258464,0.469488697,0.143500286,0.235524197,0.816752043,0.304533333,0.569183589,0.559351884,0.280412839,3
Ce70Al10Cu10Ni10,0.793373753,0.569013363,0.72256114,0.444444334,0.002714799,0.108109496,0.696142151,0.206845246,0.766872477,0.020549807,0.29512697,0.034205736,0.669220249,0.041821846,0.259359989,0.129916187,0.354592581,0.495862922,0.085512363,0.112796577,0.932152643,0.288533333,0.542849395,0.583577056,0.318676918,3
Ce65Al12.5Ni12.5Cu10,0.758322332,0.622505291,0.683761362,0.450010841,0.00282632,0.126405937,0.717017055,0.234623458,0.776539625,0.035062288,0.295877394,0.058071074,0.686606188,0.083867985,0.25983955,0.138972822,0.39160128,0.488084757,0.091273533,0.140504986,0.85609802,0.311866667,0.54092682,0.519909958,0.390449493,3
Ag38.4Mg30.8Ca23.1Cu7.7,0.692041972,0.555401222,0.597911654,0.343907138,0.014905394,0.420689744,0.559544467,0.376899986,0.812089796,0.091576333,0.056867093,0.50576421,0.397086599,0.464407482,0.20430962,0.109950117,0.210265105,0.404208224,0.013582656,0.872568585,0.220176201,0.5084,0.61395491,0.747733599,0.579355926,3
Cu45.5Mg22.7Ca31.8,0.649396077,0.934514683,0.591362548,0.344425425,0.013612862,0.39006728,0.66269578,0.340415041,0.867590997,0.112044656,0.092904166,0.477196613,0.475242762,0.381269932,0.200116923,0.152200281,0.254224771,0.382261649,0.040361539,0.842055711,0.194423428,0.5012,0.620610382,0.892393862,0.413735751,3
Ce60Al15Ni15Cu10,0.723270912,0.665908288,0.644961584,0.455577347,0.002920766,0.144702378,0.733099598,0.262401669,0.776531245,0.049574769,0.292643173,0.081936412,0.69907469,0.125914123,0.25742602,0.148029457,0.423114229,0.480306593,0.095943281,0.168213394,0.789092547,0.3352,0.535970366,0.46785709,0.451083438,3
Cu33.3Mg33.3Ca33.3,0.714375828,0.820228035,0.655416486,0.249119111,0.02295872,0.355057949,0.642623884,0.273975924,0.85084136,0.095148758,0.091159663,0.464743428,0.47969039,0.305296104,0.194197573,0.117764816,0.276178215,0.388160844,0.037061369,0.73615246,0.213533839,0.3552,0.752405755,0.90755542,0.445259035,3
Cu40.9Mg31.8Ca27.3,0.646486665,0.848657506,0.576499012,0.297704887,0.017685732,0.399658466,0.610386643,0.32896521,0.823054047,0.106360651,0.091856709,0.501663268,0.445418149,0.370292563,0.188907053,0.132455038,0.285036144,0.379851409,0.034929543,0.793890882,0.209747563,0.446,0.671332093,0.914467656,0.433906771,3
Cu40.9Mg18.2Ca40.9,0.720051374,0.952349176,0.681131427,0.326317077,0.014118999,0.338541934,0.722477721,0.292367415,0.936175395,0.104475736,0.095390482,0.423552803,0.516395141,0.322778395,0.214915631,0.150462108,0.230013701,0.392275787,0.044685046,0.815643209,0.192356373,0.446,0.671332093,0.873755852,0.399476526,3
Ce60Al20Cu20,0.741301478,0.587359833,0.658891248,0.441563315,0.003099767,0.119665143,0.704081252,0.248512564,0.735639187,0.023596256,0.222615507,0.054174692,0.664659195,0.153006519,0.273253295,0.095086795,0.201454295,0.458200232,0.119708998,0.307600592,0.692058895,0.301866667,0.574439298,0.512624668,0.326538105,3
Cu45.5Mg18.1Ca36.4,0.674278258,0.971706025,0.626752911,0.354103077,0.012658359,0.369395511,0.701666312,0.328036376,0.906993806,0.111407111,0.094162106,0.450776897,0.499298945,0.365198964,0.209215222,0.158290908,0.233564505,0.386464012,0.043768182,0.849413116,0.188390084,0.5012,0.620610382,0.877908763,0.394771377,3
Ca55Mg15Cu30,0.847104839,0.86007149,0.836427263,0.267707134,0.017753994,0.24998716,0.754875261,0.198598589,0.98612311,0.08757504,0.093809108,0.339303664,0.541187453,0.210252436,0.223659284,0.136461956,0.198760768,0.409187025,0.04384231,0.741120405,0.189750197,0.3152,0.786149447,0.879634342,0.345985611,3
